ID,year,thesis,length,shoot1yo,length1yo,rank1yo,c,v,m,b,#oss,#newshoot2yo,derived from,length2yo(cm),length.newshoots,#nodes2yo,c,v,m,cic,cl,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B,2y.o.node,c,v,m,CICATRICI,cluster,nuts,B
936,2020,AUTOR,VLo,86,45,9,0,0,1,0,1,1,M,4.30,Sh,6,0,5,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,2020,AUTOR,VLo,86,45,10,1,2,1,0,4,2,V,1.00,Sh,4,0,3,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,2020,AUTOR,VLo,86,45,10,1,2,1,0,4,2,M,3.00,Sh,5,0,3,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2020,AUTOR,VLo,86,45,11,0,0,1,0,1,1,M,3.80,Sh,5,0,3,0,1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2020,AUTOR,VLo,86,45,12,0,1,0,0,1,1,V,3.50,Sh,5,0,4,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2020,AUTOR,VLo,86,45,13,0,1,0,0,1,1,V,4.70,Sh,7,7,4,3,1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,6,4,2,0,0,0,0,0,7,3,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,2020,AUTOR,VLo,86,45,14,0,1,1,0,2,2,M,4.80,Sh,5,0,3,0,1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2020,AUTOR,VLo,86,45,14,0,1,1,0,2,2,V,1.50,Sh,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2020,AUTOR,Sh,88,4.5,1,0,1,0,0,1,0,V,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,2020,AUTOR,Sh,88,4.5,2,0,0,0,1,1,1,B,0.50,Sh,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,2020,AUTOR,Sh,88,4.5,3,1,2,0,0,3,2,V,0.50,Sh,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,2020,AUTOR,Sh,88,4.5,3,1,2,0,0,3,2,C,1.00,Sh,3,0,3,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2020,AUTOR,Sh,88,4.5,4,0,0,1,0,1,1,M,3.50,Sh,8,0,4,0,1,0,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,8,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,2020,AUTOR,VLo,90,41,1,0,0,1,0,1,0,M,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2020,AUTOR,VLo,90,41,2,0,1,0,0,1,0,V,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2020,AUTOR,VLo,90,41,3,0,0,0,1,1,0,B,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,2020,AUTOR,VLo,90,41,4,0,1,0,0,1,0,V,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2020,AUTOR,VLo,90,41,5,1,4,1,0,6,1,V,1.10,Sh,5,0,3,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,2020,AUTOR,VLo,90,41,6,1,0,0,0,1,1,C,5.00,Sh,5,0,4,0,1,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2020,AUTOR,VLo,90,41,7,0,1,0,0,1,2,V,2.30,Sh,3,0,3,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,2020,AUTOR,VLo,90,41,7,0,1,0,0,1,2,?,2.00,Sh,4,0,3,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,2020,AUTOR,VLo,90,41,8,0,0,1,0,1,1,M,3.80,Sh,6,0,5,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,2020,AUTOR,VLo,90,41,9,4,1,2,0,4,2,V,0.50,Sh,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,2020,AUTOR,VLo,90,41,9,4,1,2,0,4,2,M,3.90,Sh,6,0,4,0,1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2020,AUTOR,VLo,90,41,10,4,2,1,0,4,3,V,0.80,Sh,3,0,1,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,2020,AUTOR,VLo,90,41,10,4,2,1,0,4,3,M,1.00,Sh,3,0,2,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,2020,AUTOR,VLo,90,41,10,4,2,1,0,4,3,V,4.30,Sh,5,4,6,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,4,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2020,AUTOR,VLo,90,41,11,5,2,1,0,4,2,M,1.20,Sh,4,0,3,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2020,AUTOR,VLo,90,41,11,5,2,1,0,4,2,C,1.50,Sh,4,0,3,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2020,AUTOR,VLo,90,41,12,3,1,0,0,2,2,C,0.50,Sh,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,2020,AUTOR,VLo,90,41,12,3,1,0,0,2,2,V,2.00,Sh,5,0,2,1,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,2020,AUTOR,VLo,90,41,13,5,1,0,0,2,1,V,2.40,Sh,6,2,4,0,0,0,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,2,2,0,0,0,0,0,6,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,2020,AUTOR,VLo,90,41,14,0,0,1,0,1,0,M,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2020,AUTOR,VLo,90,41,15,0,0,1,0,1,1,M,1.00,Sh,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,2020,AUTOR,VLo,90,41,16,0,0,1,0,1,1,M,0.90,Sh,3,0,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,2020,AUTOR,VLo,90,41,17,0,0,1,0,1,1,M,0.50,Sh,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,2020,AUTOR,VLo,90,41,18,2,0,0,0,1,1,C,1.70,Sh,4,0,3,0,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,2020,AUTOR,VLo,90,41,19,3,0,0,0,1,1,C,6.20,Me,6,0,2,1,2,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,2020,AUTOR,Sh,91,2,1,0,1,0,0,1,0,V,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,2020,AUTOR,Sh,91,2,2,2,3,0,0,4,1,V,3.60,Sh,3,0,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,2020,AUTOR,Me,92,18,1,0,0,0,1,1,0,B,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,2020,AUTOR,Me,92,18,2,0,0,0,1,1,0,B,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,2020,AUTOR,Me,92,18,3,0,1,0,0,1,0,V,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,2020,AUTOR,Me,92,18,4,0,0,1,0,1,0,M,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,2020,AUTOR,Me,92,18,5,6,4,1,0,6,2,M,2.50,Sh,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,2020,AUTOR,Me,92,18,5,6,4,1,0,6,2,V,5.40,Me,6,2,3,1,2,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,6,2,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,2020,AUTOR,Me,92,18,6,2,1,3,0,5,2,V,0.80,Sh,3,0,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,2020,AUTOR,Me,92,18,6,2,1,3,0,5,2,M,0.80,Sh,3,0,1,0,1,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,2020,AUTOR,Me,92,18,7,0,1,0,0,1,1,V,9.30,Me,8,3,8,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,8,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,2020,AUTOR,Sh,93,4,1,0,0,0,1,1,0,B,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
