"tesi","Length","Diam","class","shoot","Tree","Length.node.","rank_node","normal_distance","median_distance","distance_abs","c","v","m","cl","nu","b","tot_buds","fate","new_shoots","from_","length2yo.cm.","length.newshoots","X.nodes2yo","c.1","v.1","m.1","cic.1","cl.1","B.1"
"AUTOR",8.5,3.52,"Me",54,9,7,5,0.14,1,1,1,2,1,1,3,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",8.5,3.52,"Me",54,9,7,5,0.14,1,1,1,2,1,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",8.5,3.52,"Me",54,9,7,6,0.29,2,2,1,0,2,0,0,0,4,"M",1,"SYL",1.5,"Sh",4,0,3,0,0,0,1
"AUTOR",8.5,3.52,"Me",54,9,7,6,0.29,2,2,0,0,3,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",8.5,3.52,"Me",54,9,7,6,0.29,2,2,1,0,2,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",8.5,3.52,"Me",54,9,7,6,0.29,2,2,1,0,2,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",8.5,3.52,"Me",54,9,7,7,0.43,3,3,0,0,0,0,0,0,1,"V",1,"PROL",1.7,"Sh",4,0,3,0,0,0,0
"AUTOR",6,2.66,"Me",55,9,5,1,0.4,-2,2,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",6,2.66,"Me",55,9,5,2,0.2,-1,1,0,0,0,0,0,0,1,"V",1,"PROL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",6,2.66,"Me",55,9,5,3,0,0,0,0,0,0,0,0,0,1,"V",1,"PROL",0.5,"Sh",4,0,1,0,0,0,3
"AUTOR",6,2.66,"Me",55,9,5,4,0.2,1,1,0,0,0,1,3,0,1,"M",1,"PROL",1.2,"Sh",4,0,2,0,0,0,2
"AUTOR",6,2.66,"Me",55,9,5,5,0.4,2,2,0,0,0,0,0,0,1,"M",1,"PROL",2.5,"Sh",3,0,1,0,1,0,2
"AUTOR",10.2,3.26,"Me",56,9,8,1,0.44,-3.5,3.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,2,0.31,-2.5,2.5,0,0,0,0,0,0,1,"V",1,"PROL",0.8,"Sh",5,0,1,0,0,0,4
"AUTOR",10.2,3.26,"Me",56,9,8,3,0.19,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,4,0.06,-0.5,0.5,0,0,1,0,0,0,2,"V",1,"PROL",2,"Sh",5,0,1,1,0,0,3
"AUTOR",10.2,3.26,"Me",56,9,8,4,0.06,-0.5,0.5,0,1,0,1,2,0,2,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,5,0.06,0.5,0.5,1,2,0,1,3,0,4,"M",1,"SYL",4.5,"Sh",6,2,1,3,1,0,3
"AUTOR",10.2,3.26,"Me",56,9,8,5,0.06,0.5,0.5,1,1,1,0,0,0,4,"V",1,"SYL",1.5,"Sh",5,0,2,0,0,0,3
"AUTOR",10.2,3.26,"Me",56,9,8,5,0.06,0.5,0.5,0,2,1,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,5,0.06,0.5,0.5,1,1,1,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,6,0.19,1.5,1.5,1,0,1,0,0,0,3,"M",1,"SYL",8,"Me",2,0,1,1,1,0,0
"AUTOR",10.2,3.26,"Me",56,9,8,6,0.19,1.5,1.5,0,0,2,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,6,0.19,1.5,1.5,1,0,1,0,0,0,3,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,7,0.31,2.5,2.5,0,0,1,0,0,0,2,"M",1,"PROL",0.8,"Sh",2,0,0,0,1,0,1
"AUTOR",10.2,3.26,"Me",56,9,8,7,0.31,2.5,2.5,0,0,1,0,0,0,2,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10.2,3.26,"Me",56,9,8,8,0.44,3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",7.7,"Me",7,8,5,5,0,0,1
"AUTOR",12,4.1,"Me",57,9,7,1,0.43,-3,3,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,2,0.29,-2,2,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,3,0.14,-1,1,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,4,0,0,0,0,0,0,0,0,0,1,"M",1,"PROL",4,"Sh",7,2,4,0,1,0,3
"AUTOR",12,4.1,"Me",57,9,7,5,0.14,1,1,1,2,2,1,2,0,6,"M",1,"SYL",1,"Sh",3,0,2,0,1,0,1
"AUTOR",12,4.1,"Me",57,9,7,5,0.14,1,1,1,2,2,0,0,0,6,"M",1,"SYL",6,"Me",8,1,5,1,1,0,1
"AUTOR",12,4.1,"Me",57,9,7,5,0.14,1,1,0,2,3,0,0,0,6,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,5,0.14,1,1,1,1,3,0,0,0,6,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,5,0.14,1,1,1,1,3,0,0,0,6,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,5,0.14,1,1,1,2,2,0,0,0,6,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,6,0.29,2,2,1,0,0,1,4,0,2,"M",1,"SYL",1,"Sh",1,0,0,0,1,0,0
"AUTOR",12,4.1,"Me",57,9,7,6,0.29,2,2,0,0,1,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",12,4.1,"Me",57,9,7,7,0.43,3,3,0,0,0,0,0,0,1,"M",1,"PROL",1.4,"Sh",4,0,3,0,1,0,1
"AUTOR",2,2.32,"Sh",58,9,3,1,0.33,-1,1,0,0,0,0,0,0,1,"B",1,"PROL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",2,2.32,"Sh",58,9,3,2,0,0,0,1,0,0,1,1,0,2,"M",1,"SYL",1,"Sh",3,0,2,0,0,1,0
"AUTOR",2,2.32,"Sh",58,9,3,2,0,0,0,0,0,1,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",2,2.32,"Sh",58,9,3,3,0.33,1,1,0,0,0,0,0,0,1,"V",1,"PROL",2.7,"Sh",4,1,1,0,0,0,1
"AUTOR",54,5.4,"VLo",59,9,22,1,0.48,-10.5,10.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,2,0.43,-9.5,9.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,3,0.39,-8.5,8.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,4,0.34,-7.5,7.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,5,0.3,-6.5,6.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,6,0.25,-5.5,5.5,1,0,1,0,0,0,3,"M",1,"SYL",1.5,"Sh",4,0,2,0,1,0,2
"AUTOR",54,5.4,"VLo",59,9,22,6,0.25,-5.5,5.5,1,0,1,0,0,0,3,"M",1,"SYL",0.8,"Sh",4,0,2,0,1,0,2
"AUTOR",54,5.4,"VLo",59,9,22,6,0.25,-5.5,5.5,0,0,2,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,7,0.2,-4.5,4.5,0,0,1,0,0,0,2,"M",1,"PROL",0.8,"Sh",3,0,1,0,1,0,2
"AUTOR",54,5.4,"VLo",59,9,22,7,0.2,-4.5,4.5,0,0,1,0,0,0,2,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,8,0.16,-3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",2.3,"Sh",6,0,3,0,0,0,3
"AUTOR",54,5.4,"VLo",59,9,22,9,0.11,-2.5,2.5,0,0,0,0,0,0,1,"M",1,"PROL",2.5,"Sh",6,0,3,0,1,0,3
"AUTOR",54,5.4,"VLo",59,9,22,10,0.07,-1.5,1.5,0,0,0,1,5,0,1,"M",1,"PROL",4,"Sh",7,0,4,0,1,0,3
"AUTOR",54,5.4,"VLo",59,9,22,11,0.02,-0.5,0.5,0,0,0,1,3,0,1,"M",1,"PROL",3.8,"Sh",5,0,3,0,1,0,2
"AUTOR",54,5.4,"VLo",59,9,22,12,0.02,0.5,0.5,0,0,1,0,0,0,2,"V",1,"PROL",1.5,"Sh",5,0,1,1,0,0,3
"AUTOR",54,5.4,"VLo",59,9,22,12,0.02,0.5,0.5,0,1,0,1,2,0,2,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,13,0.07,1.5,1.5,0,0,0,0,0,0,1,"M",1,"PROL",3.2,"Sh",5,0,1,0,1,0,4
"AUTOR",54,5.4,"VLo",59,9,22,14,0.11,2.5,2.5,0,1,0,1,1,0,2,"M",1,"PROL",1.2,"Sh",3,0,1,0,1,0,2
"AUTOR",54,5.4,"VLo",59,9,22,14,0.11,2.5,2.5,0,0,1,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,15,0.16,3.5,3.5,0,1,0,0,0,0,2,"V",1,"PROL",2,"Sh",5,1,2,0,0,0,3
"AUTOR",54,5.4,"VLo",59,9,22,15,0.16,3.5,3.5,0,1,0,0,0,0,2,"V",1,"PROL",2,"Sh",4,0,3,0,0,0,1
"AUTOR",54,5.4,"VLo",59,9,22,16,0.2,4.5,4.5,0,0,0,0,0,0,1,"V",1,"PROL",1.2,"Sh",5,0,2,0,0,0,3
"AUTOR",54,5.4,"VLo",59,9,22,17,0.25,5.5,5.5,0,0,0,0,0,0,1,"M",1,"PROL",1.2,"Sh",4,0,2,0,0,0,2
"AUTOR",54,5.4,"VLo",59,9,22,18,0.3,6.5,6.5,0,0,0,0,0,0,1,"V",1,"PROL",2.2,"Sh",5,1,2,0,0,0,3
"AUTOR",54,5.4,"VLo",59,9,22,19,0.34,7.5,7.5,0,0,0,0,0,0,1,"V",1,"PROL",2.5,"Sh",5,4,2,1,0,0,3
"AUTOR",54,5.4,"VLo",59,9,22,20,0.39,8.5,8.5,1,1,0,0,0,0,3,"V",1,"SYL",0.5,"Sh",1,0,1,0,0,0,0
"AUTOR",54,5.4,"VLo",59,9,22,20,0.39,8.5,8.5,1,1,0,0,0,0,3,"V",1,"SYL",1,"Sh",4,0,2,0,0,0,2
"AUTOR",54,5.4,"VLo",59,9,22,20,0.39,8.5,8.5,0,2,0,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",54,5.4,"VLo",59,9,22,21,0.43,9.5,9.5,0,0,0,0,0,0,1,"V",1,"PROL",8,"Me",7,1,4,3,1,0,3
"AUTOR",54,5.4,"VLo",59,9,22,22,0.48,10.5,10.5,0,0,0,0,0,0,1,"V",1,"PROL",0.8,"Sh",3,0,1,0,1,0,2
"AUTOR",3,2.64,"Sh",60,9,4,1,0.38,-1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",3,2.64,"Sh",60,9,4,2,0.12,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",0.8,"Sh",3,1,2,0,0,0,1
"AUTOR",3,2.64,"Sh",60,9,4,3,0.12,0.5,0.5,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",3,2.64,"Sh",60,9,4,3,0.12,0.5,0.5,1,0,0,0,0,0,2,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",3,2.64,"Sh",60,9,4,4,0.38,1.5,1.5,0,0,0,0,0,0,1,"V",1,"PROL",2,"Sh",5,1,0,0,1,0,3
"AUTOR",46,7.2,"VLo",61,9,20,1,0.48,-9.5,9.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",46,7.2,"VLo",61,9,20,2,0.42,-8.5,8.5,0,0,0,0,0,0,1,"V",1,"PROL",1.5,"Sh",5,0,4,0,0,0,1
"AUTOR",46,7.2,"VLo",61,9,20,3,0.38,-7.5,7.5,0,0,0,0,0,0,1,"V",1,"PROL",2,"Sh",5,1,3,0,2,0,1
"AUTOR",46,7.2,"VLo",61,9,20,4,0.32,-6.5,6.5,0,0,0,0,0,0,1,"V",1,"PROL",2.2,"Sh",5,1,3,0,1,0,0
"AUTOR",46,7.2,"VLo",61,9,20,5,0.28,-5.5,5.5,0,0,0,0,0,0,1,"V",1,"PROL",4,"Sh",6,2,3,1,2,0,1
"AUTOR",46,7.2,"VLo",61,9,20,6,0.22,-4.5,4.5,0,0,0,0,0,0,1,"V",1,"PROL",2.4,"Sh",4,1,3,0,1,0,0
"AUTOR",46,7.2,"VLo",61,9,20,7,0.17,-3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",3.5,"Sh",5,0,3,1,1,0,0
"AUTOR",46,7.2,"VLo",61,9,20,8,0.12,-2.5,2.5,0,0,0,0,0,0,1,"V",1,"PROL",8.5,"Me",9,3,5,2,4,0,1
"AUTOR",46,7.2,"VLo",61,9,20,9,0.07,-1.5,1.5,0,1,0,1,4,0,2,"M",1,"PROL",2.3,"Sh",5,0,4,0,1,0,1
"AUTOR",46,7.2,"VLo",61,9,20,9,0.07,-1.5,1.5,0,0,1,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",46,7.2,"VLo",61,9,20,10,0.03,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",6.9,"Me",8,2,6,2,1,0,2
"AUTOR",46,7.2,"VLo",61,9,20,11,0.03,0.5,0.5,0,1,0,1,5,0,2,"M",1,"PROL",2.8,"Sh",4,0,4,0,1,0,0
"AUTOR",46,7.2,"VLo",61,9,20,11,0.03,0.5,0.5,0,0,1,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",46,7.2,"VLo",61,9,20,12,0.07,1.5,1.5,0,0,0,0,0,0,1,"M",1,"PROL",11.2,"Me",9,3,3,3,0,0,5
"AUTOR",46,7.2,"VLo",61,9,20,13,0.12,2.5,2.5,0,1,0,1,5,0,2,"M",1,"PROL",3.2,"Sh",4,0,3,0,1,0,1
"AUTOR",46,7.2,"VLo",61,9,20,13,0.12,2.5,2.5,0,0,1,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",46,7.2,"VLo",61,9,20,14,0.17,3.5,3.5,0,0,0,0,0,0,1,"M",1,"PROL",11.5,"Me",9,3,3,3,1,0,5
"AUTOR",46,7.2,"VLo",61,9,20,15,0.22,4.5,4.5,0,1,0,1,4,0,2,"M",1,"PROL",2.8,"Sh",4,0,3,0,1,0,1
"AUTOR",46,7.2,"VLo",61,9,20,15,0.22,4.5,4.5,0,0,1,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",46,7.2,"VLo",61,9,20,16,0.28,5.5,5.5,0,0,0,0,0,0,1,"M",1,"PROL",13.2,"Me",9,1,3,3,2,0,2
"AUTOR",46,7.2,"VLo",61,9,20,17,0.32,6.5,6.5,0,0,0,0,0,0,1,"V",1,"PROL",2.2,"Sh",3,0,2,0,1,0,1
"AUTOR",46,7.2,"VLo",61,9,20,18,0.38,7.5,7.5,0,0,0,0,0,0,1,"M",1,"PROL",23.6,"Lo",12,6,6,7,2,0,1
"AUTOR",46,7.2,"VLo",61,9,20,19,0.42,8.5,8.5,0,0,0,0,0,0,1,"V",1,"PROL",9.7,"Me",7,11,5,5,1,0,1
"AUTOR",46,7.2,"VLo",61,9,20,20,0.48,9.5,9.5,0,1,0,0,0,0,2,"V",1,"PROL",41.5,"VLo",17,4,16,1,9,0,1
"AUTOR",46,7.2,"VLo",61,9,20,20,0.48,9.5,9.5,0,1,0,0,0,0,2,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",9,2.66,"Me",62,9,8,1,0.44,-3.5,3.5,0,0,0,0,0,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",9,2.66,"Me",62,9,8,2,0.31,-2.5,2.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",9,2.66,"Me",62,9,8,3,0.19,-1.5,1.5,0,0,0,0,0,0,1,"B",1,"PROL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",9,2.66,"Me",62,9,8,4,0.06,-0.5,0.5,0,0,0,1,6,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",9,2.66,"Me",62,9,8,5,0.06,0.5,0.5,1,0,0,0,0,0,2,"V",1,"SYL",0.5,"Sh",3,0,2,0,0,0,1
"AUTOR",9,2.66,"Me",62,9,8,5,0.06,0.5,0.5,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",9,2.66,"Me",62,9,8,6,0.19,1.5,1.5,0,0,0,0,0,0,1,"M",1,"PROL",0.5,"Sh",1,0,0,1,0,0,0
"AUTOR",9,2.66,"Me",62,9,8,7,0.31,2.5,2.5,0,0,0,0,0,0,1,"M",1,"PROL",3.7,"Sh",4,0,3,0,1,0,1
"AUTOR",9,2.66,"Me",62,9,8,8,0.44,3.5,3.5,0,0,0,0,0,0,1,"V",1,"PROL",14.5,"Me",9,3,8,2,0,0,4
"AUTOR",4.8,2.78,"Sh",63,9,4,1,0.38,-1.5,1.5,0,0,0,0,0,0,1,"C",1,"SYL",0.5,"Sh",1,0,0,0,1,0,0
"AUTOR",4.8,2.78,"Sh",63,9,4,2,0.12,-0.5,0.5,0,0,0,0,0,0,1,"V",1,"PROL",0.8,"Sh",4,0,2,0,0,0,2
"AUTOR",4.8,2.78,"Sh",63,9,4,3,0.12,0.5,0.5,1,0,1,0,0,0,3,"M",1,"SYL",0.8,"Sh",2,0,1,0,1,0,1
"AUTOR",4.8,2.78,"Sh",63,9,4,3,0.12,0.5,0.5,0,0,2,0,0,0,3,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.8,2.78,"Sh",63,9,4,3,0.12,0.5,0.5,1,0,1,0,0,0,3,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",4.8,2.78,"Sh",63,9,4,4,0.38,1.5,1.5,0,0,0,0,0,0,1,"M",1,"PROL",1.7,"Sh",3,0,2,0,1,0,1
"AUTOR",28,4.44,"Lo",64,9,16,1,0.47,-7.5,7.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,2,0.41,-6.5,6.5,0,0,0,0,0,0,1,"B",1,"PROL",0.8,"Sh",4,0,1,0,0,0,3
"AUTOR",28,4.44,"Lo",64,9,16,3,0.34,-5.5,5.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,4,0.28,-4.5,4.5,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,5,0.22,-3.5,3.5,1,2,0,0,0,0,4,"V",1,"SYL",1.7,"Sh",6,3,2,0,0,0,4
"AUTOR",28,4.44,"Lo",64,9,16,5,0.22,-3.5,3.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,5,0.22,-3.5,3.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,5,0.22,-3.5,3.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,6,0.16,-2.5,2.5,1,0,2,1,1,0,4,"M",1,"SYL",0.8,"Sh",3,0,1,0,1,0,2
"AUTOR",28,4.44,"Lo",64,9,16,6,0.16,-2.5,2.5,1,0,2,0,0,0,4,"M",1,"SYL",1.2,"Sh",3,0,1,0,1,0,2
"AUTOR",28,4.44,"Lo",64,9,16,6,0.16,-2.5,2.5,0,0,3,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,6,0.16,-2.5,2.5,1,0,2,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,7,0.09,-1.5,1.5,1,2,0,0,0,0,4,"V",1,"SYL",1.4,"Sh",5,0,1,0,1,0,4
"AUTOR",28,4.44,"Lo",64,9,16,7,0.09,-1.5,1.5,1,2,0,0,0,0,4,"V",1,"SYL",0.8,"Sh",3,0,1,0,1,0,2
"AUTOR",28,4.44,"Lo",64,9,16,7,0.09,-1.5,1.5,0,3,0,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,7,0.09,-1.5,1.5,1,2,0,0,0,0,4,"V",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,8,0.03,-0.5,0.5,1,0,0,0,0,0,2,"V",1,"SYL",0.8,"Sh",3,0,1,1,0,0,1
"AUTOR",28,4.44,"Lo",64,9,16,8,0.03,-0.5,0.5,0,1,0,0,0,0,2,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,9,0.03,0.5,0.5,0,0,0,1,2,0,1,"M",1,"PROL",0.9,"Sh",5,0,2,0,1,0,2
"AUTOR",28,4.44,"Lo",64,9,16,10,0.09,1.5,1.5,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",28,4.44,"Lo",64,9,16,11,0.16,2.5,2.5,0,0,0,1,2,0,1,"M",1,"PROL",1.2,"Sh",5,0,1,0,1,0,4
"AUTOR",28,4.44,"Lo",64,9,16,12,0.22,3.5,3.5,0,0,0,0,0,0,1,"M",1,"PROL",0.5,"Sh",3,0,1,0,0,0,2
"AUTOR",28,4.44,"Lo",64,9,16,13,0.28,4.5,4.5,0,0,0,0,0,0,1,"M",1,"PROL",0.3,"Sh",1,0,1,0,0,0,0
"AUTOR",28,4.44,"Lo",64,9,16,14,0.34,5.5,5.5,0,0,0,0,0,0,1,"V",1,"PROL",1.1,"Sh",3,0,2,0,1,0,1
"AUTOR",28,4.44,"Lo",64,9,16,15,0.41,6.5,6.5,0,0,0,0,0,0,1,"C",1,"SYL",5,"Sh",6,2,4,1,2,0,1
"AUTOR",28,4.44,"Lo",64,9,16,16,0.47,7.5,7.5,0,0,0,0,0,0,1,"V",1,"PROL",5,"Sh",7,3,5,0,1,0,2
"AUTOR",10,3.52,"Me",65,9,7,1,0.43,-3,3,0,0,0,0,0,0,1,"M",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,2,0.29,-2,2,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,3,0.14,-1,1,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,4,0,0,0,0,0,0,0,0,0,1,"B",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,5,0.14,1,1,1,0,2,0,0,0,4,"M",1,"SYL",1.2,"Sh",3,0,2,0,0,0,1
"AUTOR",10,3.52,"Me",65,9,7,5,0.14,1,1,1,0,2,0,0,0,4,"M",1,"SYL",3.5,"Sh",4,0,2,0,1,0,2
"AUTOR",10,3.52,"Me",65,9,7,5,0.14,1,1,0,0,3,0,0,0,4,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,5,0.14,1,1,1,0,2,0,0,0,4,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,6,0.29,2,2,0,0,4,0,0,0,5,"C",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,6,0.29,2,2,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,6,0.29,2,2,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,6,0.29,2,2,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,6,0.29,2,2,1,0,3,0,0,0,5,"M",0,"SYL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",10,3.52,"Me",65,9,7,7,0.43,3,3,0,0,0,0,0,0,1,"M",1,"PROL",2.2,"Sh",7,0,4,0,1,0,3
"AUTOR",58,6.72,"VLo",66,9,19,1,0.47,-9,9,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUTOR",58,6.72,"VLo",66,9,19,2,0.42,-8,8,0,0,0,0,0,0,1,"V",0,"PROL",NA,NA,NA,NA,NA,NA,NA,NA,NA
